signal_name,type,fanin,fanin_verb,Fanout,fanout_verb,loop,length,hier_level,size,tag
sdram_ras_n,2,1,3,1,1,0,1,0,566,0
dqs_psen,2,1,3,1,1,0,1,0,566,0
dqs_psincdec,2,1,3,1,1,0,1,0,566,0
/designs/hpdmc/instances_hier/busif/instances_seq/mgmt_stb_en_reg,3,1,17,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/bypass_reg,3,1,32,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/dqs_psen_reg,3,1,39,1,1,1,1,1,566,1
/designs/hpdmc/instances_hier/ctlif/instances_seq/dqs_psincdec_reg,3,1,39,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/idelay_ce_reg,3,1,39,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/idelay_inc_reg,3,1,39,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/idelay_rst_reg,3,1,39,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/psready_reg,3,2,14,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_cas_n_reg,3,2,48,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_cke_reg,3,1,30,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_cs_n_reg,3,2,48,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_ras_n_reg,3,2,48,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_rst_reg,3,1,32,1,1,1,1,1,566,1
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_we_n_reg,3,2,48,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_cas_reg,3,1,42,1,1,1,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer0/instances_seq/precharge_safe_reg,3,4,31,1,1,1,1,2,566,1
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer1/instances_seq/precharge_safe_reg,3,4,31,1,1,1,1,2,566,1
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer2/instances_seq/precharge_safe_reg,3,4,31,1,1,1,1,2,566,1
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer3/instances_seq/precharge_safe_reg,3,4,31,1,1,1,1,2,566,1
/designs/hpdmc/instances_hier/datactl/instances_seq/ack_reg,3,1,8,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/ack0_reg,3,2,13,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/ack_read0_reg,3,1,8,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/ack_read1_reg,3,1,8,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/ack_read2_reg,3,2,14,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/write_d_reg,3,1,8,1,1,0,1,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/read_safe_reg,3,5,31,1,1,1,1,1,566,1
/designs/hpdmc/instances_hier/datactl/instances_seq/write_safe_reg,3,5,33,1,1,1,1,1,566,1
/designs/hpdmc/instances_hier/datactl/instances_seq/direction_reg,3,5,31,1,1,1,1,1,566,1
/designs/hpdmc/instances_hier/datactl/instances_seq/ack_read3_reg,3,2,14,1,1,1,1,1,566,0
sdram_cs_n_reg,3,107,792,1,1,1,1,0,566,1
sdram_cas_n_reg,3,104,731,1,1,1,1,0,566,1
sdram_ras_n_reg,3,101,717,1,1,1,1,0,566,1
sdram_we_n_reg,3,104,732,1,1,1,1,0,566,1
sdram_cke_reg,3,1,3,1,1,1,1,0,566,0
csr_a,1,0,1,0,1,0,14,0,566,1
csr_di,1,0,1,0,1,0,32,0,566,0
fml_adr,1,0,1,2,15,0,26,0,566,0
fml_sel,1,0,1,1,4,0,8,0,566,0
fml_di,1,0,1,1,2,0,64,0,566,0
pll_stat,1,0,1,0,2,0,2,0,566,0
sdram_dq,1,1,3,2,3,0,64,0,566,0
sdram_dqs,1,1,3,2,3,0,8,0,566,0
csr_do,2,0,2,1,1,0,32,0,566,0
fml_do,2,1,2,1,1,0,64,0,566,0
sdram_adr,2,1,3,1,1,0,13,0,566,0
sdram_ba,2,1,3,1,1,0,2,0,566,0
sdram_dm,2,1,2,1,1,0,4,0,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/csr_do_reg,3,2,38,1,1,0,24,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/pll_stat2_reg,3,1,3,1,1,0,2,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/pll_stat1_reg,3,0,1,1,1,0,2,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_adr_reg,3,1,46,1,1,1,13,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/sdram_ba_reg,3,1,46,1,1,1,2,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_rcd_reg,3,1,36,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_refi_reg,3,1,38,1,1,1,11,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_rfc_reg,3,1,35,1,1,1,4,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_rp_reg,3,1,39,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/ctlif/instances_seq/tim_wr_reg,3,1,33,1,1,1,2,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer0/instances_seq/counter_reg,3,3,41,1,1,1,3,2,566,0
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer1/instances_seq/counter_reg,3,3,41,1,1,1,3,2,566,0
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer2/instances_seq/counter_reg,3,3,41,1,1,1,3,2,566,0
/designs/hpdmc/instances_hier/datactl/instances_hier/banktimer3/instances_seq/counter_reg,3,3,41,1,1,1,3,2,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/write_safe_counter_reg,3,4,41,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/counter_writedirection_reg,3,4,31,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/datactl/instances_seq/read_safe_counter_reg,3,4,35,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/activate_counter_reg,3,28,182,1,1,1,3,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/autorefresh_counter_reg,3,10,62,1,1,1,4,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/has_openrow_reg,3,76,694,1,1,1,4,1,566,1
/designs/hpdmc/instances_hier/mgmt/instances_seq/openrows_reg[0],3,24,167,1,1,1,13,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/openrows_reg[1],3,24,167,1,1,1,13,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/openrows_reg[2],3,24,167,1,1,1,13,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/openrows_reg[3],3,24,171,1,1,1,13,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/precharge_counter_reg,3,78,674,1,1,1,3,1,566,1
/designs/hpdmc/instances_hier/mgmt/instances_seq/refresh_counter_reg,3,17,130,1,1,1,11,1,566,0
/designs/hpdmc/instances_hier/mgmt/instances_seq/state_reg,3,62,536,1,1,1,3,1,566,1
sdram_adr_reg,3,77,523,1,1,1,13,0,566,0
sdram_ba_reg,3,3,12,1,1,1,2,0,566,0
scl_in,1,0,1,0,2,0,1,0,198,1
sda_in,1,0,1,0,2,0,1,0,198,1
wb_we_i,1,0,1,0,2,0,1,0,198,1
wb_stb_i,1,0,1,1,11,0,1,0,198,1
wb_cyc_i,1,0,1,1,11,0,1,0,198,1
wb_rst_i,1,0,1,0,3,0,1,0,198,1
scl_oe,2,2,10,1,1,0,1,0,198,1
scl_o,2,0,1,1,1,0,1,0,198,0
sda_oe,2,4,25,1,1,0,1,0,198,1
sda_o,2,0,1,1,1,0,1,0,198,0
irq,2,2,8,1,1,0,1,0,198,0
wb_ack_o,2,1,3,1,1,0,1,0,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/slave_sda_sig_reg,3,11,127,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/time_out_sig_reg,3,9,91,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/data_reg_en_sig_reg,3,4,50,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/data_reg_ld_sig_reg,3,4,40,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/ack_rec_sig_reg,3,4,52,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/add_reg_enable_sig_reg,3,3,39,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/arb_lost_sig_reg,3,6,57,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/arb_rst_sig_reg,3,5,58,1,1,1,1,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/arbitration_lost_sig_reg,3,9,100,1,1,1,1,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/bb_sig_reg,3,3,34,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/byte_trans_sig_reg,3,10,78,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/clk_cnt_enable_sig_reg,3,5,65,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/clk_cnt_rst_sig_reg,3,5,80,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/core_rst_sig_reg,3,9,91,1,1,0,1,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/detect_stop_sig_reg,3,0,18,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/gen_start_sig_reg,3,2,35,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/gen_stop_sig_reg,3,4,36,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/halt_sig_reg,3,3,29,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/inter_sig_reg,3,5,56,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/master_sda_sig_reg,3,4,55,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/master_slave_sig_reg,3,2,26,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/negedge_mode_reg,3,3,39,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/posedge_mode_reg,3,3,36,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/rep_start_sig_reg,3,3,55,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/scl_main_state_reg,3,15,216,1,1,1,1,3,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/scl_out_sig_reg,3,5,70,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/sda_out_sig_reg,3,25,333,1,1,1,1,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/slave_addressed_sig_reg355,3,9,81,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/slave_rw_sig_reg,3,5,44,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/stop_scl_sig_reg,3,11,124,1,1,1,1,1,198,1
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/dr_reg_en_sig_reg,3,0,37,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/addr_reg_en_sig_reg,3,0,35,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/ctr_reg_en_sig_reg,3,0,33,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/data_ie_sig_reg,3,2,21,1,1,1,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/dr_reg_reg,3,3,29,1,1,0,1,8,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/ds_d_sig_reg,3,1,8,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/ds_delay_sig_reg,3,0,6,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/prescale_reg_en_sig_reg,3,0,41,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/rr_reg_en_sig_reg,3,0,31,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/sr_reg_en_sig_reg,3,0,33,1,1,0,1,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/to_reg_en_sig_reg,3,0,35,1,1,0,1,1,198,0
/designs/i2c_blk/instances_seq/wb_ack_o_reg,3,3,15,1,1,1,1,0,198,1
wb_add_i,1,0,1,0,2,0,8,0,198,0
wb_data_i,1,0,1,0,2,0,8,0,198,0
wb_data_o,2,1,3,1,1,0,8,0,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_hier/bit_counter/instances_seq/data_reg,3,4,29,1,1,1,8,2,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_hier/clock_counter/instances_seq/data_reg,3,4,33,1,1,1,8,2,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_hier/shift_add/instances_seq/data_reg,3,1,23,1,1,1,8,2,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_hier/shift_data/instances_seq/data_reg,3,4,36,1,1,1,8,2,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/i2c_up_reg,3,5,43,1,1,1,8,1,198,0
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/scl_state_reg,3,27,298,1,1,1,3,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/state_reg,3,2,28,1,1,1,2,1,198,1
/designs/i2c_blk/instances_hier/i2c_core/instances_seq/time_cnt_reg,3,4,33,1,1,1,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/ctr_reg_reg,3,3,42,1,1,1,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/data_out_reg,3,16,168,1,1,1,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/prescale_sig_reg,3,3,37,1,1,1,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/rr_reg_reg,3,0,6,1,1,0,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/slave_add_sig_reg,3,3,29,1,1,1,7,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/sr_reg_reg,3,0,6,1,1,0,8,1,198,0
/designs/i2c_blk/instances_hier/processor_interface/instances_seq/time_out_sig_reg,3,3,37,1,1,1,8,1,198,0
wb_rst_i,1,0,1,45,320,0,1,0,183,1
arst_i,1,0,1,45,47,0,1,0,183,1
wb_we_i,1,0,1,40,357,0,1,0,183,1
wb_stb_i,1,0,1,1,10,0,1,0,183,1
wb_cyc_i,1,0,1,1,10,0,1,0,183,1
scl_pad_i,1,0,1,0,2,0,1,0,183,0
sda_pad_i,1,0,1,0,2,0,1,0,183,0
wb_ack_o,2,1,3,1,1,0,1,0,183,0
wb_inta_o,2,1,3,1,1,0,1,0,183,0
scl_pad_o,2,0,1,1,1,0,1,0,183,0
scl_padoen_o,2,1,5,1,1,0,1,0,183,0
sda_pad_o,2,0,1,1,1,0,1,0,183,0
sda_padoen_o,2,1,5,1,1,0,1,0,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/cmd_ack_reg,3,6,45,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/al_reg,3,21,163,1,1,0,1,2,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/busy_reg,3,3,22,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/clk_en_reg,3,19,155,1,1,0,1,2,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/cmd_stop_reg,3,2,29,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/dSCL_reg,3,1,8,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/dSDA_reg,3,1,8,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/dout_reg,3,4,26,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/dscl_oen_reg,3,1,5,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/sSCL_reg,3,3,30,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/sSDA_reg,3,3,30,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/scl_oen_reg,3,20,177,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/sda_oen_reg,3,20,211,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/slave_wait_reg,3,4,28,1,1,1,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/sta_condition_reg,3,3,26,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/sto_condition_reg,3,3,24,1,1,0,1,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/core_txd_reg,3,6,63,1,1,0,1,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/shift_reg,3,7,57,1,1,0,1,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/ack_out_reg,3,5,40,1,1,1,1,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/cmd_ack_reg,3,4,44,1,1,0,1,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/ld_reg,3,8,72,1,1,0,1,1,183,0
rxack_reg,3,2,11,1,1,0,1,0,183,0
tip_reg,3,3,20,1,1,0,1,0,183,0
wb_inta_o_reg,3,3,18,1,1,0,1,0,183,0
al_reg,3,4,27,1,1,1,1,0,183,0
irq_flag_reg,3,5,32,1,1,1,1,0,183,0
wb_ack_o_reg,3,3,15,1,1,1,1,0,183,1
wb_adr_i,1,0,1,48,584,0,3,0,183,1
wb_dat_i,1,0,1,5,36,0,8,0,183,0
wb_dat_o,2,1,3,1,1,0,8,0,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/cSCL_reg,3,0,8,1,1,1,2,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/cSDA_reg,3,0,8,1,1,1,2,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/c_state_reg,3,19,161,1,1,1,17,2,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/cnt_reg,3,20,186,1,1,1,16,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/fSCL_reg,3,16,114,1,1,1,3,2,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/fSDA_reg,3,16,114,1,1,1,3,2,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_hier/bit_controller/instances_seq/filter_cnt_reg,3,14,123,1,1,1,14,2,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/dcnt_reg,3,4,38,1,1,1,3,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/sr_reg,3,4,48,1,1,1,8,1,183,0
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/c_state_reg,3,10,126,1,1,1,5,1,183,1
/designs/i2c_master_top/instances_hier/byte_controller/instances_seq/core_cmd_reg,3,13,148,1,1,1,2,1,183,0
wb_dat_o_reg,3,9,100,1,1,0,8,0,183,0
cr_reg,3,10,78,1,1,1,8,0,183,1
ctr_reg,3,8,49,1,1,1,8,0,183,1
prer_reg,3,8,43,1,1,1,16,0,183,0
txr_reg,3,8,52,1,1,1,8,0,183,0
reset,1,0,1,3,6,0,1,0,9,1
x,1,0,1,5,58,0,1,0,9,1
ready,2,4,35,1,1,0,1,0,9,0
unlock,2,3,21,1,1,0,1,0,9,0
error,2,4,45,1,1,0,1,0,9,0
state_reg,3,4,42,1,1,1,3,0,9,1
rst_i,1,0,1,52,781,0,1,0,184,1
int_i,1,0,1,0,1,0,1,0,184,0
ack_i,1,0,1,0,1,0,1,0,184,0
err_i,1,0,1,0,1,0,1,0,184,0
rd_o,2,13,249,1,1,0,1,0,184,0
wr_o,2,12,148,1,1,0,1,0,184,0
autocarry_subtract_reg,3,13,104,1,1,0,1,0,184,0
autocarry_reg,3,18,901,1,1,1,1,0,184,1
prev_cf_reg,3,18,873,1,1,1,1,0,184,0
data_i,1,0,1,5,34,0,16,0,184,0
addr_o,2,6,188,1,1,0,32,0,184,0
data_o,2,17,287,1,1,0,16,0,184,0
ac_which_reg,3,13,193,1,1,0,4,0,184,0
cc_reg,3,27,1173,1,1,1,10,0,184,0
ir_reg,3,28,1218,1,1,1,16,0,184,0
ix_reg,3,29,1215,1,1,1,32,0,184,0
ra_reg,3,29,1216,1,1,1,16,0,184,0
rb_reg,3,29,1220,1,1,1,16,0,184,0
state_reg,3,18,446,1,1,1,6,0,184,1
reset,1,0,1,77,87,0,1,0,9249,1
CE,1,0,1,0,2,0,1,0,9249,1
CEO,2,2,12,1,1,0,1,0,9249,0
Valid_out,2,1,5,1,1,0,1,0,9249,0
/designs/RS_dec/instances_hier/BM_lamda_unit/instances_seq/IS_255_1_reg,3,22,334,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/BM_lamda_unit/instances_seq/L_ready_reg,3,18,275,1,1,1,1,1,9249,1
/designs/RS_dec/instances_hier/BM_lamda_unit/instances_seq/div1_reg,3,22,274,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/CE1_reg,3,1,14,1,1,1,1,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/F_reg,3,9,75,1,1,1,1,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/S_Ready_reg,3,9,108,1,1,1,1,2,9249,1
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/CE1_reg,3,1,14,1,1,1,1,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/F_reg,3,9,75,1,1,1,1,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/CE0_reg,3,0,1,1,1,0,1,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/CE1_reg,3,1,5,1,1,0,1,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/CE_GF_mult_add_reg,3,5,47,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/S_Ready_reg,3,4,32,1,1,1,1,1,9249,1
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/WE_reg,3,9,71,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/Omega_Phy_unit/instances_seq/F1_reg,3,212,2324,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/Omega_Phy_unit/instances_seq/poly_ready_reg,3,24,399,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/CEO_reg,3,13,144,1,1,1,1,1,9249,1
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/E_reg,3,12,168,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/F0_reg,3,36,313,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/F1_reg,3,36,305,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/F2_reg,3,28,230,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FF0_reg,3,3,19,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FF1_reg,3,3,19,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FF2_reg,3,3,19,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FFF0_reg,3,3,21,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FFF1_reg,3,3,21,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/FFF2_reg,3,3,21,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/chk_flag_reg,3,11,91,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/one_reg,3,5,59,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/two_reg,3,17,185,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/lamda_roots_unit/instances_seq/yes_reg,3,13,94,1,1,1,1,1,9249,0
R_flag_reg,3,6,116,1,1,1,1,0,9249,1
S_flag_reg,3,7,81,1,1,1,1,0,9249,1
T_flag_reg,3,3,23,1,1,1,1,0,9249,1
RE2_reg,3,6,57,1,1,1,1,0,9249,0
DONE_ext_reg,3,4,33,1,1,1,1,0,9249,1
RE1_reg,3,6,61,1,1,1,1,0,9249,0
L_flag_reg,3,7,92,1,1,1,1,0,9249,1
out_flag_reg,3,4,40,1,1,1,1,0,9249,1
WE2_reg,3,10,87,1,1,0,1,0,9249,0
WE1_reg,3,10,85,1,1,0,1,0,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/DONE_reg,3,15,204,1,1,1,1,1,9249,1
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_1_delayed_reg,3,9,169,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_1_reg,3,60,551,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_2_delayed_reg,3,9,69,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_2_reg,3,60,551,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_3_delayed_reg,3,9,69,1,1,1,1,1,9249,0
/designs/RS_dec/instances_hier/error_correction_unit/instances_seq/IS_255_3_reg,3,60,545,1,1,1,1,1,9249,0
